клин;;золотой вавилон;;электрозавод;;правоборежный СПб;;Академический СПб;;ленинский СПб;
11.дек.;672;28.июля;977;05.марта;348;23.февр.;754;23.февр.;916;23.февр.;632
12.дек.;608;29.июля;582;06.марта;635;24.февр.;552;24.февр.;461;24.февр.;313
13.дек.;686;30.июля;598;07.марта;689;25.февр.;449;25.февр.;382;25.февр.;358
14.дек.;643;31.июля;684;08.марта;551;26.февр.;501;26.февр.;383;26.февр.;359
15.дек.;1142;01.авг.;441;09.марта;339;27.февр.;554;27.февр.;497;27.февр.;591
16.дек.;1342;02.авг.;476;10.марта;291;28.февр.;738;28.февр.;943;28.февр.;724
17.дек.;604;03.авг.;969;11.марта;369;01.марта;833;01.марта;555;01.марта;597
18.дек.;691;04.авг.;1226;12.марта;506;02.марта;321;02.марта;357;02.марта;422
19.дек.;774;05.авг.;909;13.марта;367;03.марта;544;03.марта;438;03.марта;460
20.дек.;500;06.авг.;454;14.марта;825;04.марта;688;04.марта;590;04.марта;225
21.дек.;1182;07.авг.;564;15.марта;403;05.марта;582;05.марта;658;05.марта;618
22.дек.;1232;08.авг.;554;16.марта;562;06.марта;660;06.марта;569;06.марта;600
23.дек.;1053;09.авг.;699;17.марта;466;07.марта;1146;07.марта;1193;07.марта;688
24.дек.;1039;10.авг.;803;18.марта;367;08.марта;746;08.марта;763;08.марта;703
25.дек.;979;11.авг.;1096;19.марта;381;09.марта;593;09.марта;836;09.марта;512
26.дек.;1096;12.авг.;910;20.марта;346;10.марта;364;10.марта;458;10.марта;380
27.дек.;1402;13.авг.;389;21.марта;629;11.марта;449;11.марта;539;11.марта;399
28.дек.;1743;14.авг.;909;22.марта;424;12.марта;538;12.марта;494;12.марта;385
29.дек.;1884;15.авг.;728;23.марта;439;13.марта;578;13.марта;483;13.марта;355
30.дек.;2208;16.авг.;636;24.марта;472;14.марта;642;14.марта;718;14.марта;616
31.дек.;1549;17.авг.;576;25.марта;360;15.марта;630;15.марта;766;15.марта;699
02.янв.;748;18.авг.;1106;26.марта;335;16.марта;600;16.марта;596;16.марта;355
03.янв.;616;19.авг.;969;27.марта;346;17.марта;486;17.марта;539;17.марта;408
04.янв.;509;20.авг.;808;28.марта;446;18.марта;476;18.марта;323;18.марта;358
05.янв.;560;21.авг.;327;29.марта;380;19.марта;403;19.марта;478;19.марта;364
06.янв.;706;22.авг.;645;30.марта;534;20.марта;707;20.марта;635;20.марта;392
07.янв.;506;23.авг.;669;31.марта;701;21.марта;581;21.марта;723;21.марта;747
08.янв.;615;24.авг.;991;01.апр.;594;22.марта;445;22.марта;893;22.марта;690
09.янв.;545;25.авг.;943;02.апр.;461;23.марта;386;23.марта;389;23.марта;497
10.янв.;501;26.авг.;1059;03.апр.;362;24.марта;587;24.марта;488;24.марта;451
11.янв.;572;27.авг.;592;04.апр.;467;25.марта;389;25.марта;435;25.марта;457
12.янв.;556;28.авг.;669;05.апр.;403;26.марта;428;26.марта;371;26.марта;427
13.янв.;809;29.авг.;662;06.апр.;561;27.марта;58;27.марта;156;27.марта;35
14.янв.;408;30.авг.;847;07.апр.;522;;;;;;
15.янв.;549;31.авг.;960;08.апр.;328;;;;;;
16.янв.;454;01.сент.;1495;09.апр.;505;;;;;;
17.янв.;459;02.сент.;1237;10.апр.;377;;;;;;
18.янв.;277;03.сент.;492;11.апр.;375;;;;;;
19.янв.;722;04.сент.;547;12.апр.;362;;;;;;
20.янв.;640;05.сент.;444;13.апр.;556;;;;;;
21.янв.;398;06.сент.;522;14.апр.;386;;;;;;
22.янв.;411;07.сент.;895;15.апр.;377;;;;;;
23.янв.;576;08.сент.;1369;16.апр.;284;;;;;;
24.янв.;345;09.сент.;1045;17.апр.;522;;;;;;
25.янв.;343;10.сент.;491;18.апр.;447;;;;;;
26.янв.;657;11.сент.;470;19.апр.;416;;;;;;
27.янв.;659;12.сент.;488;20.апр.;331;;;;;;
28.янв.;472;13.сент.;619;21.апр.;506;;;;;;
29.янв.;625;14.сент.;665;22.апр.;383;;;;;;
30.янв.;422;15.сент.;1270;23.апр.;505;;;;;;
31.янв.;477;16.сент.;1294;24.апр.;428;;;;;;
01.февр.;632;17.сент.;577;25.апр.;492;;;;;;
02.февр.;662;18.сент.;579;26.апр.;447;;;;;;
03.февр.;485;19.сент.;812;27.апр.;364;;;;;;
04.февр.;262;20.сент.;641;28.апр.;434;;;;;;
05.февр.;515;21.сент.;602;29.апр.;408;;;;;;
06.февр.;542;22.сент.;1347;30.апр.;460;;;;;;
07.февр.;409;23.сент.;932;01.мая;388;;;;;;
08.февр.;411;24.сент.;516;02.мая;354;;;;;;
09.февр.;776;25.сент.;628;03.мая;412;;;;;;
10.февр.;645;26.сент.;498;04.мая;432;;;;;;
11.февр.;445;27.сент.;595;05.мая;564;;;;;;
12.февр.;531;28.сент.;590;06.мая;345;;;;;;
13.февр.;359;29.сент.;1347;07.мая;317;;;;;;
14.февр.;764;30.сент.;1351;08.мая;234;;;;;;
15.февр.;634;01.окт.;530;09.мая;111;;;;;;
16.февр.;711;02.окт.;463;10.мая;351;;;;;;
17.февр.;747;03.окт.;425;11.мая;603;;;;;;
18.февр.;553;04.окт.;577;12.мая;501;;;;;;
19.февр.;562;05.окт.;663;13.мая;327;;;;;;
20.февр.;361;06.окт.;1304;14.мая;453;;;;;;
21.февр.;594;07.окт.;1393;15.мая;429;;;;;;
22.февр.;792;08.окт.;490;16.мая;257;;;;;;
23.февр.;930;09.окт.;893;17.мая;526;;;;;;
24.февр.;660;10.окт.;598;18.мая;443;;;;;;
25.февр.;652;11.окт.;539;19.мая;325;;;;;;
26.февр.;491;12.окт.;707;20.мая;313;;;;;;
27.февр.;439;13.окт.;1330;21.мая;464;;;;;;
28.февр.;473;14.окт.;1094;22.мая;324;;;;;;
01.марта;415;15.окт.;561;23.мая;368;;;;;;
02.марта;598;16.окт.;646;24.мая;488;;;;;;
03.марта;802;17.окт.;569;25.мая;469;;;;;;
04.марта;590;18.окт.;786;26.мая;495;;;;;;
05.марта;534;19.окт.;803;27.мая;428;;;;;;
06.марта;722;20.окт.;1228;28.мая;260;;;;;;
07.марта;1069;21.окт.;1221;29.мая;468;;;;;;
08.марта;782;22.окт.;268;30.мая;512;;;;;;
09.марта;777;23.окт.;517;31.мая;417;;;;;;
10.марта;558;24.окт.;544;01.июня;418;;;;;;
11.марта;404;25.окт.;499;02.июня;405;;;;;;
12.марта;495;26.окт.;565;03.июня;549;;;;;;
13.марта;602;27.окт.;1249;04.июня;397;;;;;;
14.марта;457;28.окт.;892;05.июня;452;;;;;;
15.марта;431;29.окт.;481;06.июня;586;;;;;;
16.марта;491;30.окт.;502;07.июня;358;;;;;;
17.марта;634;31.окт.;582;08.июня;449;;;;;;
18.марта;531;01.нояб.;520;09.июня;539;;;;;;
19.марта;401;02.нояб.;643;10.июня;328;;;;;;
20.марта;563;03.нояб.;1346;11.июня;313;;;;;;
21.марта;460;04.нояб.;1013;12.июня;299;;;;;;
22.марта;556;05.нояб.;1227;13.июня;413;;;;;;
23.марта;705;06.нояб.;377;14.июня;269;;;;;;
24.марта;619;07.нояб.;620;15.июня;505;;;;;;
25.марта;363;08.нояб.;402;16.июня;509;;;;;;
26.марта;500;09.нояб.;845;17.июня;430;;;;;;
27.марта;559;10.нояб.;971;18.июня;320;;;;;;
28.марта;318;11.нояб.;1166;19.июня;284;;;;;;
29.марта;380;12.нояб.;466;20.июня;501;;;;;;
30.марта;761;13.нояб.;419;21.июня;420;;;;;;
31.марта;481;14.нояб.;804;22.июня;329;;;;;;
01.апр.;398;15.нояб.;532;23.июня;406;;;;;;
02.апр.;296;16.нояб.;707;24.июня;408;;;;;;
03.апр.;316;17.нояб.;989;25.июня;439;;;;;;
04.апр.;493;18.нояб.;1351;26.июня;276;;;;;;
05.апр.;497;19.нояб.;586;27.июня;412;;;;;;
06.апр.;586;20.нояб.;469;28.июня;445;;;;;;
07.апр.;570;21.нояб.;647;29.июня;551;;;;;;
08.апр.;494;22.нояб.;772;30.июня;377;;;;;;
09.апр.;549;23.нояб.;845;01.июля;409;;;;;;
10.апр.;651;24.нояб.;1333;02.июля;346;;;;;;
11.апр.;510;25.нояб.;1124;03.июля;276;;;;;;
12.апр.;452;26.нояб.;589;04.июля;363;;;;;;
13.апр.;696;27.нояб.;636;05.июля;486;;;;;;
14.апр.;668;28.нояб.;643;06.июля;527;;;;;;
15.апр.;436;29.нояб.;553;07.июля;269;;;;;;
16.апр.;476;30.нояб.;613;08.июля;309;;;;;;
17.апр.;322;01.дек.;1466;09.июля;313;;;;;;
18.апр.;341;02.дек.;1473;10.июля;364;;;;;;
19.апр.;434;03.дек.;576;11.июля;436;;;;;;
20.апр.;606;04.дек.;349;12.июля;368;;;;;;
21.апр.;322;05.дек.;512;13.июля;228;;;;;;
22.апр.;409;06.дек.;456;14.июля;482;;;;;;
23.апр.;212;07.дек.;752;15.июля;432;;;;;;
24.апр.;385;08.дек.;1507;16.июля;518;;;;;;
25.апр.;487;09.дек.;1502;17.июля;473;;;;;;
26.апр.;329;10.дек.;612;18.июля;526;;;;;;
27.апр.;552;11.дек.;709;19.июля;406;;;;;;
28.апр.;553;12.дек.;651;20.июля;441;;;;;;
29.апр.;327;13.дек.;729;21.июля;337;;;;;;
30.апр.;579;14.дек.;3315;22.июля;205;;;;;;
01.мая;313;15.дек.;1797;23.июля;391;;;;;;
02.мая;271;16.дек.;1596;24.июля;376;;;;;;
03.мая;390;17.дек.;658;25.июля;312;;;;;;
04.мая;455;18.дек.;856;26.июля;419;;;;;;
05.мая;463;19.дек.;870;27.июля;429;;;;;;
06.мая;346;20.дек.;800;28.июля;321;;;;;;
07.мая;580;21.дек.;1196;29.июля;172;;;;;;
08.мая;510;22.дек.;2077;30.июля;360;;;;;;
09.мая;378;23.дек.;2310;31.июля;480;;;;;;
10.мая;412;24.дек.;993;01.авг.;254;;;;;;
11.мая;428;25.дек.;1268;02.авг.;424;;;;;;
12.мая;361;26.дек.;1196;03.авг.;269;;;;;;
13.мая;308;27.дек.;1591;04.авг.;448;;;;;;
14.мая;269;28.дек.;2226;05.авг.;324;;;;;;
15.мая;249;29.дек.;3257;06.авг.;290;;;;;;
16.мая;342;30.дек.;3771;07.авг.;343;;;;;;
17.мая;457;31.дек.;1922;08.авг.;467;;;;;;
18.мая;445;02.янв.;919;09.авг.;402;;;;;;
19.мая;696;03.янв.;922;10.авг.;437;;;;;;
20.мая;356;04.янв.;879;11.авг.;310;;;;;;
21.мая;357;05.янв.;925;12.авг.;322;;;;;;
22.мая;436;06.янв.;845;13.авг.;555;;;;;;
23.мая;414;07.янв.;1136;14.авг.;386;;;;;;
24.мая;428;08.янв.;1050;15.авг.;522;;;;;;
25.мая;626;09.янв.;437;16.авг.;418;;;;;;
26.мая;552;10.янв.;586;17.авг.;443;;;;;;
27.мая;425;11.янв.;1060;18.авг.;402;;;;;;
28.мая;432;12.янв.;992;19.авг.;273;;;;;;
29.мая;386;13.янв.;783;20.авг.;373;;;;;;
30.мая;371;14.янв.;564;21.авг.;1007;;;;;;
31.мая;519;15.янв.;536;22.авг.;364;;;;;;
01.июня;400;16.янв.;430;23.авг.;370;;;;;;
02.июня;603;17.янв.;407;24.авг.;366;;;;;;
03.июня;555;18.янв.;573;25.авг.;359;;;;;;
04.июня;468;19.янв.;934;26.авг.;349;;;;;;
05.июня;476;20.янв.;890;27.авг.;229;;;;;;
06.июня;420;21.янв.;320;28.авг.;371;;;;;;
07.июня;495;22.янв.;451;29.авг.;495;;;;;;
08.июня;489;23.янв.;988;30.авг.;566;;;;;;
09.июня;671;24.янв.;579;31.авг.;923;;;;;;
10.июня;496;25.янв.;814;01.сент.;387;;;;;;
11.июня;580;26.янв.;1044;02.сент.;390;;;;;;
12.июня;747;27.янв.;790;03.сент.;361;;;;;;
13.июня;494;28.янв.;574;04.сент.;692;;;;;;
14.июня;513;29.янв.;506;05.сент.;393;;;;;;
15.июня;574;30.янв.;576;06.сент.;607;;;;;;
16.июня;471;31.янв.;521;07.сент.;381;;;;;;
17.июня;666;01.февр.;665;08.сент.;543;;;;;;
18.июня;591;02.февр.;1250;09.сент.;300;;;;;;
19.июня;443;04.февр.;953;10.сент.;342;;;;;;
20.июня;634;05.февр.;379;11.сент.;472;;;;;;
21.июня;563;06.февр.;366;12.сент.;303;;;;;;
22.июня;629;07.февр.;739;13.сент.;409;;;;;;
23.июня;680;08.февр.;585;14.сент.;439;;;;;;
24.июня;544;09.февр.;1223;15.сент.;416;;;;;;
25.июня;399;10.февр.;1116;16.сент.;432;;;;;;
26.июня;566;11.февр.;445;17.сент.;311;;;;;;
27.июня;245;12.февр.;645;18.сент.;364;;;;;;
28.июня;703;13.февр.;514;19.сент.;259;;;;;;
29.июня;500;14.февр.;950;20.сент.;355;;;;;;
30.июня;692;15.февр.;597;21.сент.;415;;;;;;
01.июля;586;16.февр.;1345;22.сент.;387;;;;;;
02.июля;816;17.февр.;1255;23.сент.;206;;;;;;
03.июля;484;18.февр.;637;24.сент.;304;;;;;;
04.июля;652;19.февр.;643;25.сент.;316;;;;;;
05.июля;538;20.февр.;566;26.сент.;332;;;;;;
06.июля;646;21.февр.;905;27.сент.;384;;;;;;
07.июля;749;22.февр.;1147;28.сент.;469;;;;;;
08.июля;484;23.февр.;1475;29.сент.;417;;;;;;
09.июля;523;24.февр.;925;30.сент.;408;;;;;;
10.июля;860;25.февр.;512;01.окт.;431;;;;;;
11.июля;780;26.февр.;463;02.окт.;450;;;;;;
12.июля;573;27.февр.;508;03.окт.;428;;;;;;
13.июля;750;28.февр.;560;04.окт.;428;;;;;;
14.июля;478;01.марта;919;05.окт.;465;;;;;;
15.июля;741;02.марта;1086;06.окт.;420;;;;;;
16.июля;559;03.марта;1210;07.окт.;493;;;;;;
17.июля;635;04.марта;540;08.окт.;321;;;;;;
18.июля;485;05.марта;743;09.окт.;377;;;;;;
19.июля;532;06.марта;606;10.окт.;413;;;;;;
20.июля;852;07.марта;1113;11.окт.;516;;;;;;
21.июля;812;08.марта;1546;12.окт.;566;;;;;;
22.июля;693;09.марта;745;13.окт.;379;;;;;;
23.июля;596;10.марта;997;14.окт.;481;;;;;;
24.июля;655;11.марта;614;15.окт.;474;;;;;;
25.июля;452;12.марта;614;16.окт.;423;;;;;;
26.июля;662;13.марта;514;17.окт.;388;;;;;;
27.июля;641;14.марта;490;18.окт.;473;;;;;;
28.июля;571;15.марта;616;19.окт.;461;;;;;;
29.июля;465;16.марта;1329;20.окт.;473;;;;;;
30.июля;578;17.марта;894;21.окт.;232;;;;;;
31.июля;467;18.марта;553;22.окт.;677;;;;;;
01.авг.;472;19.марта;574;23.окт.;387;;;;;;
02.авг.;582;20.марта;373;24.окт.;367;;;;;;
03.авг.;756;21.марта;545;25.окт.;343;;;;;;
04.авг.;709;22.марта;660;26.окт.;436;;;;;;
05.авг.;550;23.марта;1361;27.окт.;237;;;;;;
06.авг.;380;24.марта;878;28.окт.;249;;;;;;
07.авг.;658;25.марта;300;29.окт.;263;;;;;;
08.авг.;660;26.марта;325;30.окт.;324;;;;;;
09.авг.;641;27.марта;553;31.окт.;341;;;;;;
10.авг.;688;28.марта;587;01.нояб.;391;;;;;;
11.авг.;749;29.марта;781;02.нояб.;431;;;;;;
12.авг.;433;30.марта;1220;03.нояб.;434;;;;;;
13.авг.;423;31.марта;1024;04.нояб.;361;;;;;;
14.авг.;587;01.апр.;734;05.нояб.;219;;;;;;
15.авг.;593;02.апр.;404;06.нояб.;375;;;;;;
16.авг.;483;03.апр.;571;07.нояб.;406;;;;;;
17.авг.;873;04.апр.;412;08.нояб.;242;;;;;;
18.авг.;556;05.апр.;478;09.нояб.;433;;;;;;
19.авг.;572;06.апр.;1227;10.нояб.;401;;;;;;
20.авг.;574;07.апр.;1135;11.нояб.;334;;;;;;
21.авг.;648;08.апр.;319;12.нояб.;372;;;;;;
22.авг.;620;09.апр.;617;13.нояб.;469;;;;;;
23.авг.;569;10.апр.;570;14.нояб.;272;;;;;;
24.авг.;807;11.апр.;812;15.нояб.;398;;;;;;
25.авг.;926;12.апр.;861;16.нояб.;358;;;;;;
26.авг.;462;13.апр.;1478;17.нояб.;461;;;;;;
27.авг.;646;14.апр.;1068;18.нояб.;390;;;;;;
28.авг.;549;15.апр.;415;19.нояб.;359;;;;;;
29.авг.;565;16.апр.;549;20.нояб.;315;;;;;;
30.авг.;446;17.апр.;712;21.нояб.;471;;;;;;
31.авг.;673;18.апр.;449;22.нояб.;471;;;;;;
01.сент.;787;19.апр.;669;23.нояб.;504;;;;;;
02.сент.;510;20.апр.;983;24.нояб.;229;;;;;;
03.сент.;500;21.апр.;729;25.нояб.;552;;;;;;
04.сент.;473;22.апр.;495;26.нояб.;366;;;;;;
05.сент.;631;23.апр.;541;27.нояб.;141;;;;;;
06.сент.;493;24.апр.;596;28.нояб.;476;;;;;;
07.сент.;928;25.апр.;665;29.нояб.;360;;;;;;
08.сент.;820;26.апр.;596;30.нояб.;568;;;;;;
09.сент.;619;27.апр.;1512;01.дек.;388;;;;;;
10.сент.;487;28.апр.;1133;02.дек.;203;;;;;;
11.сент.;567;29.апр.;826;03.дек.;362;;;;;;
12.сент.;489;30.апр.;595;04.дек.;364;;;;;;
13.сент.;508;01.мая;1003;05.дек.;393;;;;;;
14.сент.;713;02.мая;671;06.дек.;550;;;;;;
15.сент.;836;03.мая;597;07.дек.;721;;;;;;
16.сент.;492;04.мая;703;08.дек.;337;;;;;;
17.сент.;533;05.мая;694;09.дек.;495;;;;;;
18.сент.;545;06.мая;706;10.дек.;454;;;;;;
19.сент.;527;07.мая;521;11.дек.;548;;;;;;
20.сент.;621;08.мая;522;12.дек.;538;;;;;;
21.сент.;799;09.мая;579;13.дек.;467;;;;;;
22.сент.;753;10.мая;593;14.дек.;577;;;;;;
23.сент.;580;11.мая;632;15.дек.;750;;;;;;
24.сент.;504;12.мая;604;16.дек.;382;;;;;;
25.сент.;588;13.мая;336;17.дек.;661;;;;;;
26.сент.;397;14.мая;443;18.дек.;574;;;;;;
27.сент.;518;15.мая;496;19.дек.;549;;;;;;
28.сент.;840;16.мая;290;20.дек.;760;;;;;;
29.сент.;907;17.мая;782;21.дек.;1042;;;;;;
30.сент.;576;18.мая;876;22.дек.;790;;;;;;
01.окт.;445;19.мая;886;23.дек.;491;;;;;;
02.окт.;581;20.мая;543;24.дек.;529;;;;;;
03.окт.;302;21.мая;561;25.дек.;715;;;;;;
04.окт.;655;22.мая;691;26.дек.;1028;;;;;;
05.окт.;625;23.мая;643;27.дек.;1159;;;;;;
06.окт.;576;24.мая;549;28.дек.;1155;;;;;;
07.окт.;522;25.мая;1123;29.дек.;1263;;;;;;
08.окт.;516;26.мая;793;30.дек.;946;;;;;;
09.окт.;716;27.мая;486;31.дек.;665;;;;;;
10.окт.;516;28.мая;433;02.янв.;488;;;;;;
11.окт.;570;29.мая;325;03.янв.;309;;;;;;
12.окт.;693;30.мая;477;04.янв.;302;;;;;;
13.окт.;882;31.мая;507;05.янв.;361;;;;;;
14.окт.;587;01.июня;715;06.янв.;246;;;;;;
15.окт.;654;02.июня;642;07.янв.;342;;;;;;
16.окт.;646;03.июня;427;08.янв.;426;;;;;;
17.окт.;704;04.июня;749;09.янв.;583;;;;;;
18.окт.;607;05.июня;600;10.янв.;410;;;;;;
19.окт.;815;06.июня;536;11.янв.;368;;;;;;
20.окт.;983;07.июня;1042;12.янв.;418;;;;;;
21.окт.;331;08.июня;1066;13.янв.;302;;;;;;
22.окт.;594;09.июня;820;14.янв.;293;;;;;;
23.окт.;545;10.июня;438;15.янв.;454;;;;;;
24.окт.;491;11.июня;563;16.янв.;466;;;;;;
25.окт.;609;12.июня;1093;17.янв.;441;;;;;;
26.окт.;1034;13.июня;537;18.янв.;381;;;;;;
27.окт.;959;14.июня;549;19.янв.;351;;;;;;
28.окт.;609;15.июня;1275;20.янв.;353;;;;;;
29.окт.;547;16.июня;585;21.янв.;372;;;;;;
30.окт.;644;17.июня;484;22.янв.;287;;;;;;
31.окт.;643;18.июня;855;23.янв.;498;;;;;;
01.нояб.;556;19.июня;499;24.янв.;321;;;;;;
02.нояб.;884;20.июня;829;25.янв.;313;;;;;;
03.нояб.;776;21.июня;870;26.янв.;479;;;;;;
04.нояб.;701;22.июня;892;27.янв.;435;;;;;;
05.нояб.;638;23.июня;802;28.янв.;403;;;;;;
06.нояб.;536;24.июня;645;29.янв.;352;;;;;;
07.нояб.;625;25.июня;752;30.янв.;503;;;;;;
08.нояб.;760;26.июня;979;31.янв.;319;;;;;;
09.нояб.;878;27.июня;716;01.февр.;719;;;;;;
10.нояб.;718;28.июня;934;02.февр.;423;;;;;;
11.нояб.;544;29.июня;997;03.февр.;332;;;;;;
12.нояб.;625;30.июня;1090;04.февр.;312;;;;;;
13.нояб.;521;01.июля;740;05.февр.;277;;;;;;
14.нояб.;460;02.июля;681;06.февр.;252;;;;;;
15.нояб.;728;03.июля;433;07.февр.;326;;;;;;
16.нояб.;997;04.июля;616;08.февр.;468;;;;;;
17.нояб.;1079;05.июля;558;09.февр.;381;;;;;;
18.нояб.;594;06.июля;690;10.февр.;246;;;;;;
19.нояб.;634;07.июля;1089;11.февр.;316;;;;;;
20.нояб.;472;08.июля;811;12.февр.;336;;;;;;
21.нояб.;421;09.июля;829;13.февр.;575;;;;;;
22.нояб.;670;10.июля;547;14.февр.;425;;;;;;
23.нояб.;775;11.июля;871;15.февр.;484;;;;;;
24.нояб.;908;12.июля;857;16.февр.;409;;;;;;
25.нояб.;652;13.июля;1001;17.февр.;377;;;;;;
26.нояб.;380;14.июля;1134;18.февр.;492;;;;;;
27.нояб.;512;15.июля;952;19.февр.;273;;;;;;
28.нояб.;483;16.июля;1122;20.февр.;433;;;;;;
29.нояб.;422;17.июля;647;21.февр.;630;;;;;;
30.нояб.;651;18.июля;782;22.февр.;494;;;;;;
01.дек.;653;19.июля;840;23.февр.;453;;;;;;
02.дек.;648;20.июля;1140;24.февр.;364;;;;;;
03.дек.;532;21.июля;1094;25.февр.;438;;;;;;
04.дек.;708;22.июля;609;26.февр.;422;;;;;;
05.дек.;368;23.июля;791;27.февр.;291;;;;;;
06.дек.;595;24.июля;597;28.февр.;292;;;;;;
07.дек.;734;25.июля;613;01.марта;478;;;;;;
08.дек.;935;26.июля;563;02.марта;436;;;;;;
09.дек.;703;27.июля;1364;03.марта;353;;;;;;
10.дек.;506;28.июля;1152;04.марта;459;;;;;;
11.дек.;658;29.июля;1036;05.марта;557;;;;;;
12.дек.;635;30.июля;698;06.марта;554;;;;;;
13.дек.;817;31.июля;714;07.марта;889;;;;;;
14.дек.;1201;01.авг.;624;08.марта;430;;;;;;
15.дек.;1069;02.авг.;419;09.марта;274;;;;;;
16.дек.;746;03.авг.;917;10.марта;389;;;;;;
17.дек.;685;04.авг.;896;11.марта;533;;;;;;
18.дек.;710;05.авг.;397;12.марта;320;;;;;;
19.дек.;508;06.авг.;684;13.марта;358;;;;;;
20.дек.;914;07.авг.;618;14.марта;438;;;;;;
21.дек.;1393;08.авг.;430;15.марта;363;;;;;;
22.дек.;1259;09.авг.;644;16.марта;359;;;;;;
23.дек.;985;10.авг.;591;17.марта;315;;;;;;
24.дек.;992;11.авг.;840;18.марта;345;;;;;;
25.дек.;977;12.авг.;730;19.марта;258;;;;;;
26.дек.;1126;13.авг.;1008;20.марта;327;;;;;;
27.дек.;1670;14.авг.;676;21.марта;328;;;;;;
28.дек.;2111;15.авг.;525;22.марта;331;;;;;;
29.дек.;2020;16.авг.;731;23.марта;321;;;;;;
30.дек.;1906;17.авг.;819;24.марта;283;;;;;;
31.дек.;1587;18.авг.;575;25.марта;327;;;;;;
02.янв.;520;19.авг.;440;26.марта;383;;;;;;
03.янв.;621;20.авг.;555;27.марта;232;;;;;;
04.янв.;747;21.авг.;585;28.марта;354;;;;;;
05.янв.;517;22.авг.;660;29.марта;386;;;;;;
06.янв.;504;23.авг.;529;30.марта;505;;;;;;
07.янв.;508;24.авг.;1235;31.марта;409;;;;;;
08.янв.;605;25.авг.;1133;01.апр.;331;;;;;;
09.янв.;388;26.авг.;642;02.апр.;284;;;;;;
10.янв.;407;27.авг.;725;03.апр.;352;;;;;;
11.янв.;614;28.авг.;792;04.апр.;346;;;;;;
12.янв.;563;29.авг.;735;05.апр.;518;;;;;;
13.янв.;492;30.авг.;590;06.апр.;365;;;;;;
14.янв.;385;31.авг.;846;07.апр.;255;;;;;;
15.янв.;379;01.сент.;603;08.апр.;424;;;;;;
16.янв.;428;02.сент.;514;09.апр.;418;;;;;;
17.янв.;368;03.сент.;340;10.апр.;409;;;;;;
18.янв.;598;04.сент.;520;11.апр.;318;;;;;;
19.янв.;572;05.сент.;466;12.апр.;384;;;;;;
20.янв.;370;06.сент.;395;13.апр.;357;;;;;;
21.янв.;504;07.сент.;1074;14.апр.;424;;;;;;
22.янв.;512;08.сент.;1007;15.апр.;462;;;;;;
23.янв.;384;09.сент.;607;16.апр.;505;;;;;;
24.янв.;445;10.сент.;535;17.апр.;239;;;;;;
25.янв.;759;11.сент.;828;18.апр.;253;;;;;;
26.янв.;534;12.сент.;396;19.апр.;401;;;;;;
27.янв.;444;13.сент.;470;20.апр.;309;;;;;;
28.янв.;497;14.сент.;1012;21.апр.;307;;;;;;
29.янв.;420;15.сент.;857;22.апр.;307;;;;;;
30.янв.;468;16.сент.;486;23.апр.;562;;;;;;
31.янв.;528;17.сент.;225;24.апр.;343;;;;;;
01.февр.;700;18.сент.;405;25.апр.;413;;;;;;
02.февр.;849;19.сент.;592;26.апр.;369;;;;;;
03.февр.;573;20.сент.;508;27.апр.;240;;;;;;
04.февр.;452;21.сент.;1166;28.апр.;254;;;;;;
05.февр.;529;22.сент.;777;29.апр.;616;;;;;;
06.февр.;558;23.сент.;464;30.апр.;585;;;;;;
07.февр.;481;24.сент.;482;01.мая;287;;;;;;
08.февр.;925;25.сент.;431;02.мая;232;;;;;;
09.февр.;609;26.сент.;527;03.мая;211;;;;;;
10.февр.;517;27.сент.;356;04.мая;382;;;;;;
11.февр.;521;28.сент.;818;05.мая;196;;;;;;
12.февр.;529;29.сент.;813;06.мая;334;;;;;;
13.февр.;457;30.сент.;417;07.мая;359;;;;;;
14.февр.;645;01.окт.;411;08.мая;672;;;;;;
15.февр.;788;02.окт.;534;09.мая;126;;;;;;
16.февр.;470;03.окт.;434;10.мая;213;;;;;;
17.февр.;258;04.окт.;462;11.мая;184;;;;;;
18.февр.;454;05.окт.;1062;12.мая;245;;;;;;
19.февр.;332;06.окт.;814;13.мая;310;;;;;;
20.февр.;533;07.окт.;443;14.мая;550;;;;;;
21.февр.;580;08.окт.;461;15.мая;268;;;;;;
22.февр.;930;09.окт.;321;16.мая;371;;;;;;
23.февр.;785;10.окт.;466;17.мая;340;;;;;;
24.февр.;295;11.окт.;501;18.мая;373;;;;;;
25.февр.;552;12.окт.;548;19.мая;240;;;;;;
26.февр.;562;13.окт.;778;20.мая;431;;;;;;
27.февр.;350;14.окт.;1097;21.мая;385;;;;;;
28.февр.;406;15.окт.;479;22.мая;315;;;;;;
01.марта;654;16.окт.;410;23.мая;540;;;;;;
02.марта;714;17.окт.;332;24.мая;434;;;;;;
03.марта;442;18.окт.;435;25.мая;316;;;;;;
04.марта;504;19.окт.;694;26.мая;198;;;;;;
05.марта;310;20.окт.;871;27.мая;562;;;;;;
06.марта;424;21.окт.;314;28.мая;484;;;;;;
07.марта;1052;22.окт.;412;29.мая;259;;;;;;
08.марта;891;23.окт.;549;30.мая;319;;;;;;
09.марта;510;24.окт.;325;31.мая;375;;;;;;
10.марта;486;25.окт.;643;01.июня;120;;;;;;
11.марта;378;26.окт.;994;02.июня;194;;;;;;
12.марта;384;27.окт.;776;03.июня;464;;;;;;
