01;1002643;Гелиос ИТ;4387012,29;708;154;160,154766;31220;4387012,29;708;154;160,154766;31220
01;1002659;АТЛОН;1201843,49;768;276;93,633246;7842;1201843,49;768;276;93,633246;7842
01;1002671;Инжиниринг+Электрон;61610,3;17;12;1,113409;76;61610,3;17;12;1,113409;76
01;1002687;ПРАЙМ ГРУП;2664021,16;245;41;20,485594;6073;2664021,16;245;41;20,485594;6073
01;1002689;ADV Consulting;14407,09;5;4;0,245045;20;14407,09;5;4;0,245045;20
01;1002709;Классика МПО;1285140,16;102;18;10,040662;1073;1285140,16;102;18;10,040662;1073
01;1002715;С+С;110608,42;46;24;20,472648;433;110608,42;46;24;20,472648;433
01;1002747;КОМПАК-проект;84285,67;136;60;1,794824;240;84285,67;136;60;1,794824;240
01;1002807;АйТи;4735490,8;1049;232;297,046942;52864;4735490,8;1049;232;297,046942;52864
01;1002818;Фан СК;163730,92;115;42;13,640281;1003;163730,92;115;42;13,640281;1003
01;1002852;Алльянс-Факторс Би-Си-Эс;784991,04;46;4;4,10291;106;784991,04;46;4;4,10291;106
01;1002877;Нетком;162738,95;217;206;10,558261;860;162738,95;217;206;10,558261;860
01;1002933;ДВМ;380;1;1;0,00576;2;380;1;1;0,00576;2
01;1002972;СХС;13545,96;41;24;0,319616;68;13545,96;41;24;0,319616;68
01;1003007;КомпьюВэй;1309182,39;601;221;31,187593;3115;1309182,39;601;221;31,187593;3115
01;1003011;"TORGOVIY DOM ""SOBIT";4214677,1;3419;1279;310,197587;31232;4214677,1;3419;1279;310,197587;31232
01;1003015;Инлайн технолоджис;6304531,3;1082;320;180,682087;25013;6304531,3;1082;320;180,682087;25013
01;1003042;Софтинтегро;355256,28;155;34;21,855484;6369;355256,28;155;34;21,855484;6369
01;1003080;ВЕСТКОМП ПЛЮС;136831,29;86;28;8,137417;10792;136831,29;86;28;8,137417;10792
01;1003090;ЭкоАРТ;1038003,24;997;689;72,960403;8943;1038003,24;997;689;72,960403;8943
01;1003111;Икс-ком.ру;5481216,04;8117;2587;587,03625;71975;5481216,04;8117;2587;587,03625;71975
01;1003148;Интелком НПЦ;940221,23;407;144;31,656502;6780;940221,23;407;144;31,656502;6780
01;1003164;Лангарден;119757,1;52;29;4,95589;109;119757,1;52;29;4,95589;109
01;1003197;ЭйСи-групп;636791,08;466;223;26,276816;6531;636791,08;466;223;26,276816;6531
01;1003202;ИнКомА;1176819,82;377;70;28,340939;2823;1176819,82;377;70;28,340939;2823
01;1003216;Частное лицо Москва;1060704,85;8188;828;156,417675;17817;1060704,85;8188;828;156,417675;17817
01;1003217;Гранит-Центр;5355,9;2;1;0;220;5355,9;2;1;0;220
01;1003225;ЭЙ ЭМ ЭС;53618,27;27;14;2,60849;94;53618,27;27;14;2,60849;94
01;1003235;СОВРЕМЕННЫЕ СИСТЕМЫ;2224121,15;176;37;20,722454;578;2224121,15;176;37;20,722454;578
01;1003267;ОМНИСИСТЕМЗ;124456,1;51;29;23,934607;421;124456,1;51;29;23,934607;421
01;1003278;Гег-центр;44000,19;78;36;3,55753;244;44000,19;78;36;3,55753;244
01;1003283;ОРИОН-ТЕХНИКС;26271,88;17;9;2,167252;233;26271,88;17;9;2,167252;233
01;1003294;Энвижн Груп;17394061,09;523;123;161,408535;5188;17394061,09;523;123;161,408535;5188
01;1003322;Рой Интернэшнл Консалтанси, ИНК;359200,2;40;16;5,583295;79;359200,2;40;16;5,583295;79
01;1003332;ВИЛТРОН;1069940,54;291;54;72,40093;3403;1069940,54;291;54;72,40093;3403
01;1003352;Трансфер Эквипмент В;58961,43;22;4;4,226815;402;58961,43;22;4;4,226815;402
01;1003365;ЦИП;41020,19;176;73;5,356316;360;41020,19;176;73;5,356316;360
01;1003385;Форум-Центр;4004666,61;6440;760;254,425409;50747;4004666,61;6440;760;254,425409;50747
01;10034;Транзас Экспресс;-447;1;1;-0,00756;-1;-447;1;1;-0,00756;-1
01;1003437;Квантовые приборы;93066,98;119;86;5,189547;841;93066,98;119;86;5,189547;841
01;1003444;ГЕТНЕТ Консалтинг;44317,37;6;5;0,353916;34;44317,37;6;5;0,353916;34
01;1003487;Profound;1102612,89;674;100;89,416211;5277;1102612,89;674;100;89,416211;5277
01;1003516;НетТрейдинг;419326,1;525;422;29,636323;1415;419326,1;525;422;29,636323;1415
01;1003517;ИНФОРМЗАЩИТА;1601279,08;98;35;3,986788;190;1601279,08;98;35;3,986788;190
01;1003596;Солтон СГ;93081,47;74;40;2,046497;371;93081,47;74;40;2,046497;371
01;1003612;Печатное решение Эврика;4342838,67;2437;354;408,478631;28180;4342838,67;2437;354;408,478631;28180
01;1003682;Новак-М;43795,39;111;16;3,592723;2333;43795,39;111;16;3,592723;2333
01;1003732;Аваланд СИ;1415237,9;1491;391;39,629804;11209;1415237,9;1491;391;39,629804;11209
01;1003743;ТелеСвязь;239221,99;153;36;14,036071;9503;239221,99;153;36;14,036071;9503
01;1003749;Лан-Проект;2741606,76;592;102;182,379855;6423;2741606,76;592;102;182,379855;6423
01;1003769;APC Москва;30400,26;33;9;0,752814;57;30400,26;33;9;0,752814;57
01;1003809;IBM World Trade Corporation;295141,49;43;10;1,947399;727;295141,49;43;10;1,947399;727
01;1003844;AdvanSys;4141,7;8;6;0,474058;16;4141,7;8;6;0,474058;16
01;1003863;АЛП-96;188792,14;172;54;8,126545;451;188792,14;172;54;8,126545;451
01;1003902;АйТек;1758152,47;1576;840;92,721652;6062;1758152,47;1576;840;92,721652;6062
01;1003926;CMA;22873;1;1;0,24012;1;22873;1;1;0,24012;1
01;1003962;ИНЛАЙН ГРУП;8553482,88;1223;211;82,591437;15103;8553482,88;1223;211;82,591437;15103
01;1004020;Крафтвэй;7870851,67;751;260;1172,136061;94667;7870851,67;751;260;1172,136061;94667
01;1004023;INTERLINK;364118,46;897;475;53,484033;5031;364118,46;897;475;53,484033;5031
01;1004042;Диском НТ;109886,38;82;58;10,670955;640;109886,38;82;58;10,670955;640
01;1004051;ХАЙТЕД;7649,7;5;4;0,899398;17;7649,7;5;4;0,899398;17
01;1004077;Компания Караван;25186,8;80;22;7,635995;300;25186,8;80;22;7,635995;300
01;1004091;ХОПЕР;4910,49;8;6;0,167162;73;4910,49;8;6;0,167162;73
